Datetime,Tweet Id,Text,Username,Vaccine,zip_code,Hospital_Name,Capacity,Hour,Day,dayofweek
2021-05-08 09:09:10+05:30,1390873885738901507,"560017 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Manipal Hospital Covaxin on 08-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560017,Manipal Hospital Covaxin,100,9,8,5
2021-05-08 09:00:28+05:30,1390871699604738050,"560011 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR on 08-05-2021(200 slots left) #COVID19 #CovidIndia",BloreVaccine,,560011,Apollo Hospital-JAYANAGAR,200,9,8,5
2021-05-08 08:55:32+05:30,1390870456694022144,"560011 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR on 09-05-2021(62 slots left) #COVID19 #CovidIndia",BloreVaccine,,560011,Apollo Hospital-JAYANAGAR,62,8,8,5
2021-05-08 08:54:32+05:30,1390870205950152708,"560011 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Apollo Hospital-JAYANAGAR on 09-05-2021(200 slots left) #COVID19 #CovidIndia",BloreVaccine,,560011,Apollo Hospital-JAYANAGAR,200,8,8,5
2021-05-07 20:49:01+05:30,1390687623232987138,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(178 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,178,20,7,4
2021-05-07 20:49:01+05:30,1390687621366513665,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(181 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,181,20,7,4
2021-05-07 20:48:59+05:30,1390687614051643392,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(187 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,187,20,7,4
2021-05-07 20:48:59+05:30,1390687611715428356,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(190 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,190,20,7,4
2021-05-07 20:48:57+05:30,1390687607147827204,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(192 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,192,20,7,4
2021-05-07 20:48:57+05:30,1390687605205790720,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(195 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,195,20,7,4
2021-05-07 20:48:55+05:30,1390687594929803266,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(196 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,196,20,7,4
2021-05-07 20:48:53+05:30,1390687587409403906,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(198 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,198,20,7,4
2021-05-07 20:48:22+05:30,1390687458572996611,"560060 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at BGS GLENEAGLES GLOBAL HOSPITAL on 08-05-2021(200 slots left) #COVID19 #CovidIndia",BloreVaccine,,560060,BGS GLENEAGLES GLOBAL HOSPITAL,200,20,7,4
2021-05-07 19:58:35+05:30,1390674930405023744,"560010 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at Rajajinagar UPHC on 07-05-2021(1 slots left) #COVID19 #CovidIndia",BloreVaccine,,560010,Rajajinagar UPHC,1,19,7,4
2021-05-07 12:44:59+05:30,1390565810544934914,"560068 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at KAVYA HOSPITAL on 07-05-2021(25 slots left) #COVID19 #CovidIndia",BloreVaccine,,560068,KAVYA HOSPITAL,25,12,7,4
2021-05-07 12:44:57+05:30,1390565802462437378,"560068 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at KAVYA HOSPITAL on 07-05-2021(44 slots left) #COVID19 #CovidIndia",BloreVaccine,,560068,KAVYA HOSPITAL,44,12,7,4
2021-05-07 12:44:55+05:30,1390565794635948032,"560068 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at KAVYA HOSPITAL on 07-05-2021(63 slots left) #COVID19 #CovidIndia",BloreVaccine,,560068,KAVYA HOSPITAL,63,12,7,4
2021-05-07 12:44:53+05:30,1390565787279056897,"560068 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at KAVYA HOSPITAL on 07-05-2021(83 slots left) #COVID19 #CovidIndia",BloreVaccine,,560068,KAVYA HOSPITAL,83,12,7,4
2021-05-07 12:44:51+05:30,1390565779456679937,"560068 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at KAVYA HOSPITAL on 07-05-2021(97 slots left) #COVID19 #CovidIndia",BloreVaccine,,560068,KAVYA HOSPITAL,97,12,7,4
2021-05-07 12:44:30+05:30,1390565690701058048,"560068 #Vaccine available for 18 to 44 in #Karnataka, #BBMP at KAVYA HOSPITAL on 07-05-2021(100 slots left) #COVID19 #CovidIndia",BloreVaccine,,560068,KAVYA HOSPITAL,100,12,7,4
2021-05-07 09:08:29+05:30,1390511325697118208,"561203 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Doddballapura UPHC on 08-05-2021(40 slots left) #COVID19 #CovidIndia",BloreVaccine,,561203,Doddballapura UPHC,40,9,7,4
2021-05-07 09:08:28+05:30,1390511320932384768,"562110 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Godlumuddenahalli PHC on 07-05-2021(47 slots left) #COVID19 #CovidIndia",BloreVaccine,,562110,Godlumuddenahalli PHC,47,9,7,4
2021-05-07 09:08:27+05:30,1390511319388856328,"562110 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Godlumuddenahalli PHC on 08-05-2021(48 slots left) #COVID19 #CovidIndia",BloreVaccine,,562110,Godlumuddenahalli PHC,48,9,7,4
2021-05-07 09:08:26+05:30,1390511313722351619,"561203 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Doddaballapura TH on 08-05-2021(31 slots left) #COVID19 #CovidIndia",BloreVaccine,,561203,Doddaballapura TH,31,9,7,4
2021-05-07 09:08:24+05:30,1390511308009705474,"561204 #Vaccine available for 18 to 44 in #Karnataka, #BangaloreRural at Gundumgere Hosahalli PHC on 08-05-2021(10 slots left) #COVID19 #CovidIndia",BloreVaccine,,561204,Gundumgere Hosahalli PHC,10,9,7,4
